h,l,o,c,v,t
569.41,567.4,567.61,568.82,29,2021-05-12 09:00:00+00:00
568.8,567.0,568.78,567.0,58,2021-05-12 09:30:00+00:00
568.67,566.6,567.24,567.7,48,2021-05-12 10:00:00+00:00
569.13,567.0,568.05,567.0,51,2021-05-12 10:30:00+00:00
569.36,567.69,567.69,568.19,101,2021-05-12 11:00:00+00:00
568.79,567.33,568.0,568.54,1931,2021-05-12 11:30:00+00:00
569.55,568.35,568.4,568.5,679,2021-05-12 12:00:00+00:00
568.56,558.0,568.0,561.0,10551,2021-05-12 12:30:00+00:00
563.58,559.1,560.55,560.0,6792,2021-05-12 13:00:00+00:00
570.47,559.6,560.13,564.93,247064,2021-05-12 13:30:00+00:00
564.98,560.25,564.73,560.46,104416,2021-05-12 14:00:00+00:00
561.58,556.74,560.54,558.69,106064,2021-05-12 14:30:00+00:00
563.65,557.56,558.46,560.3,89699,2021-05-12 15:00:00+00:00
560.36,555.44,560.23,555.91,79530,2021-05-12 15:30:00+00:00
557.37,552.95,555.78,555.74,105360,2021-05-12 16:00:00+00:00
556.81,553.12,555.56,555.3,79055,2021-05-12 16:30:00+00:00
558.5,553.15,555.33,553.55,70244,2021-05-12 17:00:00+00:00
554.77,551.12,553.4,552.66,100466,2021-05-12 17:30:00+00:00
553.13,549.22,552.66,550.49,141923,2021-05-12 18:00:00+00:00
554.1,549.67,550.5,551.17,75408,2021-05-12 18:30:00+00:00
551.54,548.5,551.1,549.6,122666,2021-05-12 19:00:00+00:00
552.05,548.36,549.73,550.29,338961,2021-05-12 19:30:00+00:00
551.74,550.0,550.34,550.87,546243,2021-05-12 20:00:00+00:00
551.03,549.0,550.88,549.0,7505,2021-05-12 20:30:00+00:00
549.8,549.06,549.79,549.6,298,2021-05-12 21:00:00+00:00
549.8,549.16,549.25,549.23,418,2021-05-12 21:30:00+00:00
550.94,549.85,549.85,550.5,585,2021-05-12 22:00:00+00:00
551.89,550.23,550.23,551.89,605,2021-05-12 22:30:00+00:00
558.98,551.0,554.43,551.0,64,2021-05-13 04:00:00+00:00
553.49,550.2,551.1,552.5,69,2021-05-13 04:30:00+00:00
553.44,552.2,552.21,552.2,10,2021-05-13 05:00:00+00:00
554.99,552.0,553.19,554.74,45,2021-05-13 05:30:00+00:00
554.7,553.31,553.31,554.28,58,2021-05-13 06:00:00+00:00
555.02,553.9,554.29,554.38,78,2021-05-13 06:30:00+00:00
556.08,552.0,554.0,556.08,193,2021-05-13 07:00:00+00:00
556.5,550.21,556.5,550.36,196,2021-05-13 07:30:00+00:00
551.0,544.26,551.0,545.34,638,2021-05-13 08:00:00+00:00
545.99,544.29,545.35,545.0,265,2021-05-13 08:30:00+00:00
549.32,544.57,545.26,549.32,321,2021-05-13 09:00:00+00:00
550.0,549.11,549.32,549.3,132,2021-05-13 09:30:00+00:00
549.6,548.63,549.3,548.75,121,2021-05-13 10:00:00+00:00
548.99,546.56,548.99,547.58,120,2021-05-13 10:30:00+00:00
556.0,547.38,547.68,555.55,710,2021-05-13 11:00:00+00:00
558.46,553.5,555.5,555.85,3701,2021-05-13 11:30:00+00:00
559.97,555.14,555.26,558.5,3018,2021-05-13 12:00:00+00:00
560.99,554.5,558.55,558.5,10990,2021-05-13 12:30:00+00:00
563.44,558.7,558.96,561.1,12130,2021-05-13 13:00:00+00:00
563.16,553.93,561.1,558.39,318058,2021-05-13 13:30:00+00:00
559.65,554.18,558.43,555.28,93576,2021-05-13 14:00:00+00:00
557.54,553.16,555.54,555.35,102525,2021-05-13 14:30:00+00:00
555.47,548.6,555.37,549.1,80839,2021-05-13 15:00:00+00:00
549.42,544.55,548.95,545.7,132984,2021-05-13 15:30:00+00:00
549.4,545.2,545.72,547.99,65879,2021-05-13 16:00:00+00:00
550.11,543.43,548.36,543.44,59816,2021-05-13 16:30:00+00:00
546.0,541.4,543.57,542.88,88770,2021-05-13 17:00:00+00:00
543.34,538.34,542.99,542.06,136511,2021-05-13 17:30:00+00:00
547.22,542.05,542.05,546.16,71379,2021-05-13 18:00:00+00:00
548.64,544.57,546.31,545.63,58419,2021-05-13 18:30:00+00:00
547.71,544.83,545.88,546.99,63998,2021-05-13 19:00:00+00:00
550.17,545.8,547.18,546.31,210795,2021-05-13 19:30:00+00:00
546.61,543.3,546.61,545.56,373183,2021-05-13 20:00:00+00:00
546.37,545.23,545.23,545.76,600,2021-05-13 20:30:00+00:00
546.5,545.41,546.04,545.97,469,2021-05-13 21:00:00+00:00
546.61,545.55,545.55,546.61,320,2021-05-13 21:30:00+00:00
546.61,545.8,546.35,545.8,83,2021-05-13 22:00:00+00:00
546.0,545.75,546.0,545.75,20,2021-05-13 22:30:00+00:00
553.75,546.74,553.75,550.37,18,2021-05-14 04:00:00+00:00
553.3,548.0,552.39,553.2,45,2021-05-14 04:30:00+00:00
553.0,548.6,553.0,552.98,42,2021-05-14 05:00:00+00:00
552.99,550.75,552.98,552.03,34,2021-05-14 05:30:00+00:00
552.97,550.77,552.89,550.77,42,2021-05-14 06:00:00+00:00
552.74,551.21,552.33,552.54,63,2021-05-14 06:30:00+00:00
552.71,551.17,552.52,551.38,121,2021-05-14 07:00:00+00:00
551.89,550.52,551.17,551.56,100,2021-05-14 07:30:00+00:00
555.55,551.59,552.17,554.55,131,2021-05-14 08:00:00+00:00
557.02,554.89,555.0,556.9,50,2021-05-14 08:30:00+00:00
558.0,556.3,556.48,556.48,112,2021-05-14 09:00:00+00:00
557.39,555.0,557.21,555.5,333,2021-05-14 09:30:00+00:00
555.59,554.63,555.5,555.23,34,2021-05-14 10:00:00+00:00
555.66,554.95,555.45,554.95,28,2021-05-14 10:30:00+00:00
556.27,554.31,555.0,554.95,109,2021-05-14 11:00:00+00:00
555.9,554.5,555.59,554.9,562,2021-05-14 11:30:00+00:00
556.0,554.81,554.98,555.69,1044,2021-05-14 12:00:00+00:00
555.9,553.68,555.67,554.98,2886,2021-05-14 12:30:00+00:00
556.41,553.87,555.0,555.96,2326,2021-05-14 13:00:00+00:00
556.22,549.85,555.0,554.94,193379,2021-05-14 13:30:00+00:00
560.7,553.41,555.15,559.68,133421,2021-05-14 14:00:00+00:00
562.37,559.13,559.69,561.15,96686,2021-05-14 14:30:00+00:00
563.5,559.22,561.19,562.58,92383,2021-05-14 15:00:00+00:00
564.3,561.8,562.38,563.86,72817,2021-05-14 15:30:00+00:00
567.8,563.56,563.92,566.56,102367,2021-05-14 16:00:00+00:00
568.44,566.48,566.73,568.02,72740,2021-05-14 16:30:00+00:00
569.53,567.0,568.0,569.42,63105,2021-05-14 17:00:00+00:00
570.17,567.58,569.38,570.09,63019,2021-05-14 17:30:00+00:00
572.12,569.14,570.18,571.56,85331,2021-05-14 18:00:00+00:00
573.09,570.69,571.64,572.22,78178,2021-05-14 18:30:00+00:00
572.98,570.5,572.22,571.93,88367,2021-05-14 19:00:00+00:00
572.31,569.34,571.9,569.91,249478,2021-05-14 19:30:00+00:00
570.22,569.72,569.72,570.12,545710,2021-05-14 20:00:00+00:00
570.3,569.89,570.17,570.3,766,2021-05-14 20:30:00+00:00
570.3,569.91,570.27,570.01,932,2021-05-14 21:00:00+00:00
570.6,570.12,570.26,570.15,557,2021-05-14 21:30:00+00:00
571.63,570.5,570.5,571.63,658,2021-05-14 22:00:00+00:00
571.77,571.5,571.75,571.5,1043,2021-05-14 22:30:00+00:00
574.0,562.53,573.0,568.39,304,2021-05-17 04:00:00+00:00
571.76,569.18,569.19,571.01,43,2021-05-17 04:30:00+00:00
571.69,569.48,570.8,570.95,29,2021-05-17 05:00:00+00:00
571.59,569.36,569.99,569.36,18,2021-05-17 05:30:00+00:00
574.98,570.01,570.01,571.45,215,2021-05-17 06:00:00+00:00
571.4,569.38,571.4,570.99,37,2021-05-17 06:30:00+00:00
572.05,567.06,570.56,567.77,353,2021-05-17 07:00:00+00:00
567.34,565.96,567.34,565.96,187,2021-05-17 07:30:00+00:00
566.88,565.55,565.97,566.88,137,2021-05-17 08:00:00+00:00
567.8,566.87,567.0,567.31,96,2021-05-17 08:30:00+00:00
567.48,566.29,567.48,567.47,81,2021-05-17 09:00:00+00:00
568.5,567.5,567.84,567.87,96,2021-05-17 09:30:00+00:00
568.06,567.28,567.87,567.42,59,2021-05-17 10:00:00+00:00
567.69,566.13,567.45,566.13,69,2021-05-17 10:30:00+00:00
567.41,564.72,566.65,564.8,156,2021-05-17 11:00:00+00:00
566.31,565.13,565.13,565.75,808,2021-05-17 11:30:00+00:00
566.19,565.11,565.53,565.87,1907,2021-05-17 12:00:00+00:00
566.98,565.4,565.53,565.44,3149,2021-05-17 12:30:00+00:00
567.0,563.4,565.1,566.52,8144,2021-05-17 13:00:00+00:00
566.8,558.05,566.8,558.47,275078,2021-05-17 13:30:00+00:00
563.61,556.32,558.33,560.8,124396,2021-05-17 14:00:00+00:00
565.11,559.35,560.61,561.72,54652,2021-05-17 14:30:00+00:00
562.91,558.31,562.08,561.53,57874,2021-05-17 15:00:00+00:00
562.08,557.72,561.49,557.97,45482,2021-05-17 15:30:00+00:00
559.54,556.68,557.96,558.97,52999,2021-05-17 16:00:00+00:00
560.22,557.34,558.96,557.76,37397,2021-05-17 16:30:00+00:00
558.73,554.79,557.63,556.14,54758,2021-05-17 17:00:00+00:00
557.83,554.1,556.25,557.07,61141,2021-05-17 17:30:00+00:00
561.34,556.64,557.17,560.63,56930,2021-05-17 18:00:00+00:00
563.12,558.93,560.69,562.85,58729,2021-05-17 18:30:00+00:00
565.0,561.43,563.0,562.2,72505,2021-05-17 19:00:00+00:00
566.77,562.2,562.25,566.77,184289,2021-05-17 19:30:00+00:00
567.25,566.6,566.62,566.62,380110,2021-05-17 20:00:00+00:00
567.25,566.64,566.7,567.05,206,2021-05-17 20:30:00+00:00
567.27,566.64,567.19,567.18,170,2021-05-17 21:00:00+00:00
567.26,566.64,567.01,567.01,201,2021-05-17 21:30:00+00:00
567.23,566.78,567.23,566.93,66,2021-05-17 22:00:00+00:00
566.71,566.71,566.71,566.71,10,2021-05-17 22:30:00+00:00
568.56,566.71,566.72,568.39,10,2021-05-18 04:00:00+00:00
569.37,567.37,568.39,569.0,21,2021-05-18 04:30:00+00:00
569.5,567.65,569.5,569.12,5,2021-05-18 05:00:00+00:00
569.92,568.97,568.97,569.92,11,2021-05-18 05:30:00+00:00
570.0,569.84,569.84,569.85,24,2021-05-18 06:00:00+00:00
572.62,569.85,569.85,572.16,82,2021-05-18 06:30:00+00:00
575.0,570.17,570.89,572.88,223,2021-05-18 07:00:00+00:00
574.73,572.33,572.88,573.87,141,2021-05-18 07:30:00+00:00
573.25,571.23,573.25,573.0,320,2021-05-18 08:00:00+00:00
574.0,572.3,572.84,573.26,98,2021-05-18 08:30:00+00:00
573.62,573.2,573.62,573.23,24,2021-05-18 09:00:00+00:00
573.6,573.21,573.59,573.3,47,2021-05-18 09:30:00+00:00
574.5,573.21,573.29,573.55,269,2021-05-18 10:00:00+00:00
574.09,572.88,573.58,573.72,109,2021-05-18 10:30:00+00:00
574.43,571.52,573.71,571.82,120,2021-05-18 11:00:00+00:00
572.84,571.32,571.81,571.65,517,2021-05-18 11:30:00+00:00
573.0,571.5,572.0,571.62,1610,2021-05-18 12:00:00+00:00
572.23,570.25,571.95,570.79,3532,2021-05-18 12:30:00+00:00
572.07,569.63,571.13,570.98,3480,2021-05-18 13:00:00+00:00
571.89,566.43,571.0,570.49,217692,2021-05-18 13:30:00+00:00
574.72,569.51,570.49,574.26,114084,2021-05-18 14:00:00+00:00
576.2,571.66,574.52,572.8,100222,2021-05-18 14:30:00+00:00
573.95,570.23,572.95,570.9,62648,2021-05-18 15:00:00+00:00
571.04,567.25,570.95,567.92,59209,2021-05-18 15:30:00+00:00
571.0,567.74,567.96,570.58,45747,2021-05-18 16:00:00+00:00
571.06,568.85,570.68,569.04,33417,2021-05-18 16:30:00+00:00
570.15,568.14,569.22,570.15,30757,2021-05-18 17:00:00+00:00
570.43,567.16,569.98,567.3,25587,2021-05-18 17:30:00+00:00
568.31,565.61,567.41,565.96,48520,2021-05-18 18:00:00+00:00
566.31,561.25,565.92,564.25,82388,2021-05-18 18:30:00+00:00
565.77,564.02,564.15,564.87,40366,2021-05-18 19:00:00+00:00
566.03,560.16,564.87,560.41,180403,2021-05-18 19:30:00+00:00
562.77,560.07,560.63,560.73,231347,2021-05-18 20:00:00+00:00
561.43,559.0,560.74,559.14,1273,2021-05-18 20:30:00+00:00
559.23,559.0,559.12,559.0,123,2021-05-18 21:00:00+00:00
559.9,558.9,558.9,559.8,29,2021-05-18 21:30:00+00:00
559.9,559.4,559.45,559.9,84,2021-05-18 22:00:00+00:00
559.9,559.39,559.39,559.58,72,2021-05-18 22:30:00+00:00
562.24,559.57,562.0,559.57,80,2021-05-19 04:00:00+00:00
561.13,557.0,560.74,559.34,77,2021-05-19 04:30:00+00:00
559.6,557.53,559.6,558.82,41,2021-05-19 05:00:00+00:00
559.47,557.32,558.13,557.37,43,2021-05-19 05:30:00+00:00
558.0,557.38,557.38,557.39,72,2021-05-19 06:00:00+00:00
558.74,557.4,557.89,558.4,61,2021-05-19 06:30:00+00:00
561.83,555.6,557.9,556.7,685,2021-05-19 07:00:00+00:00
556.96,552.8,556.96,553.7,673,2021-05-19 07:30:00+00:00
553.29,550.06,553.29,550.6,375,2021-05-19 08:00:00+00:00
551.36,550.0,551.09,550.79,148,2021-05-19 08:30:00+00:00
555.29,550.84,550.84,553.0,476,2021-05-19 09:00:00+00:00
554.0,550.84,553.06,551.86,92,2021-05-19 09:30:00+00:00
551.88,551.16,551.17,551.17,25,2021-05-19 10:00:00+00:00
552.16,551.16,551.16,551.52,76,2021-05-19 10:30:00+00:00
552.86,550.7,551.52,550.85,101,2021-05-19 11:00:00+00:00
550.85,544.93,550.36,546.53,13556,2021-05-19 11:30:00+00:00
548.9,545.5,546.77,546.17,12240,2021-05-19 12:00:00+00:00
546.49,538.12,546.16,540.69,13046,2021-05-19 12:30:00+00:00
543.3,538.38,540.69,542.96,24418,2021-05-19 13:00:00+00:00
551.46,541.82,542.96,546.29,414465,2021-05-19 13:30:00+00:00
550.3,543.1,546.22,549.46,155953,2021-05-19 14:00:00+00:00
552.42,545.47,549.42,551.45,110147,2021-05-19 14:30:00+00:00
557.64,550.32,551.55,554.4,122893,2021-05-19 15:00:00+00:00
554.69,549.95,554.3,552.7,119239,2021-05-19 15:30:00+00:00
559.07,551.75,552.63,558.33,98103,2021-05-19 16:00:00+00:00
559.99,556.68,558.36,557.77,73959,2021-05-19 16:30:00+00:00
561.89,558.03,558.03,559.69,82547,2021-05-19 17:00:00+00:00
559.91,556.35,559.71,558.07,64842,2021-05-19 17:30:00+00:00
562.8,553.95,557.91,562.04,122694,2021-05-19 18:00:00+00:00
563.11,555.23,562.01,556.19,92717,2021-05-19 18:30:00+00:00
561.46,554.65,556.16,560.91,66991,2021-05-19 19:00:00+00:00
563.0,555.61,560.93,562.64,270044,2021-05-19 19:30:00+00:00
562.95,561.28,562.64,562.3,461771,2021-05-19 20:00:00+00:00
562.6,562.3,562.47,562.32,66,2021-05-19 20:30:00+00:00
564.0,562.11,562.6,562.29,388,2021-05-19 21:00:00+00:00
562.49,562.08,562.12,562.23,67,2021-05-19 21:30:00+00:00
562.63,562.15,562.15,562.41,382,2021-05-19 22:00:00+00:00
562.52,562.26,562.52,562.35,311,2021-05-19 22:30:00+00:00
562.0,558.63,562.0,561.65,26,2021-05-20 04:00:00+00:00
561.8,552.2,561.65,559.1,241,2021-05-20 04:30:00+00:00
560.91,556.45,559.1,559.4,104,2021-05-20 05:00:00+00:00
561.88,558.36,558.36,559.06,86,2021-05-20 05:30:00+00:00
561.34,560.0,560.69,560.37,60,2021-05-20 06:00:00+00:00
561.97,560.39,560.39,561.5,100,2021-05-20 06:30:00+00:00
562.8,561.5,561.5,562.8,83,2021-05-20 07:00:00+00:00
563.5,562.2,562.2,563.49,114,2021-05-20 07:30:00+00:00
564.32,562.23,563.11,562.35,353,2021-05-20 08:00:00+00:00
562.54,558.38,562.54,560.5,194,2021-05-20 08:30:00+00:00
566.98,559.65,559.65,564.0,613,2021-05-20 09:00:00+00:00
566.49,563.08,564.06,566.0,299,2021-05-20 09:30:00+00:00
566.72,565.3,566.0,566.45,208,2021-05-20 10:00:00+00:00
568.0,566.44,566.72,567.96,288,2021-05-20 10:30:00+00:00
569.41,567.73,568.12,568.84,592,2021-05-20 11:00:00+00:00
569.41,567.2,568.7,567.88,3230,2021-05-20 11:30:00+00:00
568.58,566.1,568.0,568.41,3013,2021-05-20 12:00:00+00:00
571.87,568.11,568.11,571.35,8271,2021-05-20 12:30:00+00:00
572.5,570.51,571.35,572.4,5386,2021-05-20 13:00:00+00:00
579.55,570.78,572.1,575.7,389977,2021-05-20 13:30:00+00:00
582.67,575.52,575.85,581.47,160617,2021-05-20 14:00:00+00:00
582.11,579.62,581.67,580.39,71116,2021-05-20 14:30:00+00:00
583.63,580.05,580.39,583.5,126845,2021-05-20 15:00:00+00:00
584.25,582.04,583.57,583.45,77767,2021-05-20 15:30:00+00:00
583.47,580.19,583.46,580.72,64658,2021-05-20 16:00:00+00:00
582.39,579.05,580.76,581.79,59236,2021-05-20 16:30:00+00:00
583.25,581.37,581.71,582.87,53777,2021-05-20 17:00:00+00:00
584.7,581.62,582.94,583.17,91700,2021-05-20 17:30:00+00:00
585.39,582.41,583.25,585.38,66342,2021-05-20 18:00:00+00:00
585.95,584.28,585.37,585.52,78450,2021-05-20 18:30:00+00:00
587.36,584.51,585.58,587.25,87566,2021-05-20 19:00:00+00:00
587.42,584.14,587.11,584.5,307850,2021-05-20 19:30:00+00:00
585.98,584.11,584.5,584.75,415534,2021-05-20 20:00:00+00:00
584.95,584.0,584.79,584.1,481,2021-05-20 20:30:00+00:00
585.01,584.0,584.01,584.88,542,2021-05-20 21:00:00+00:00
584.98,584.61,584.87,584.95,242,2021-05-20 21:30:00+00:00
585.88,584.68,584.8,585.5,4252,2021-05-20 22:00:00+00:00
586.6,585.61,585.87,586.2,1227,2021-05-20 22:30:00+00:00
588.0,580.72,580.72,585.17,98,2021-05-21 04:00:00+00:00
587.0,585.2,586.62,585.61,22,2021-05-21 04:30:00+00:00
588.0,587.0,587.77,587.81,22,2021-05-21 05:00:00+00:00
588.4,585.64,587.8,587.94,39,2021-05-21 05:30:00+00:00
589.0,586.11,586.11,586.8,36,2021-05-21 06:00:00+00:00
591.0,586.91,587.05,590.58,168,2021-05-21 06:30:00+00:00
591.99,588.61,590.99,591.76,769,2021-05-21 07:00:00+00:00
591.9,584.1,591.76,587.94,664,2021-05-21 07:30:00+00:00
589.92,587.6,588.0,587.97,234,2021-05-21 08:00:00+00:00
589.0,587.42,587.98,589.0,122,2021-05-21 08:30:00+00:00
590.8,588.51,589.0,589.69,242,2021-05-21 09:00:00+00:00
589.7,588.81,589.69,589.18,172,2021-05-21 09:30:00+00:00
589.41,588.8,589.19,589.16,29,2021-05-21 10:00:00+00:00
589.16,588.6,589.12,588.6,63,2021-05-21 10:30:00+00:00
591.48,588.02,588.6,590.5,255,2021-05-21 11:00:00+00:00
590.58,589.52,590.58,590.0,1975,2021-05-21 11:30:00+00:00
590.2,589.3,589.74,589.93,5509,2021-05-21 12:00:00+00:00
589.98,588.39,589.78,588.98,4411,2021-05-21 12:30:00+00:00
610.77,589.28,589.28,606.31,292896,2021-05-21 13:00:00+00:00
608.87,596.6,606.31,605.77,1048596,2021-05-21 13:30:00+00:00
606.95,599.03,605.87,599.13,340994,2021-05-21 14:00:00+00:00
601.69,594.69,599.3,598.56,279896,2021-05-21 14:30:00+00:00
599.89,596.35,598.57,596.49,136927,2021-05-21 15:00:00+00:00
599.49,596.2,596.56,597.15,111757,2021-05-21 15:30:00+00:00
598.97,595.66,597.16,598.83,129893,2021-05-21 16:00:00+00:00
602.11,598.26,598.79,600.81,175706,2021-05-21 16:30:00+00:00
601.31,599.19,600.78,601.0,85800,2021-05-21 17:00:00+00:00
605.16,600.8,600.97,604.22,180617,2021-05-21 17:30:00+00:00
605.7,602.19,604.27,602.34,145997,2021-05-21 18:00:00+00:00
604.33,601.13,602.38,603.88,160788,2021-05-21 18:30:00+00:00
604.78,602.44,603.91,603.21,152638,2021-05-21 19:00:00+00:00
603.5,599.1,603.22,599.69,424915,2021-05-21 19:30:00+00:00
600.07,599.67,599.67,600.0,467674,2021-05-21 20:00:00+00:00
600.25,599.98,600.0,600.1,261,2021-05-21 20:30:00+00:00
600.28,600.0,600.15,600.28,998,2021-05-21 21:00:00+00:00
601.97,600.27,600.27,601.65,5204,2021-05-21 21:30:00+00:00
602.0,601.31,601.6,602.0,1577,2021-05-21 22:00:00+00:00
602.0,601.6,602.0,601.98,470,2021-05-21 22:30:00+00:00
607.02,600.01,606.97,605.63,505,2021-05-24 04:00:00+00:00
605.94,602.54,605.69,605.06,175,2021-05-24 04:30:00+00:00
608.89,603.5,603.76,608.52,199,2021-05-24 05:00:00+00:00
608.56,607.0,608.52,607.18,351,2021-05-24 05:30:00+00:00
607.91,603.03,607.17,604.7,659,2021-05-24 06:00:00+00:00
604.88,601.77,604.77,604.85,297,2021-05-24 06:30:00+00:00
605.91,602.9,603.02,605.91,331,2021-05-24 07:00:00+00:00
608.4,605.02,605.91,607.01,246,2021-05-24 07:30:00+00:00
607.9,605.2,607.0,606.99,617,2021-05-24 08:00:00+00:00
606.99,605.31,606.99,606.4,244,2021-05-24 08:30:00+00:00
607.0,606.22,606.71,606.5,253,2021-05-24 09:00:00+00:00
606.99,605.29,606.3,606.66,202,2021-05-24 09:30:00+00:00
606.97,606.0,606.84,606.97,91,2021-05-24 10:00:00+00:00
606.97,606.21,606.97,606.96,52,2021-05-24 10:30:00+00:00
607.0,606.3,606.7,606.99,154,2021-05-24 11:00:00+00:00
607.5,606.06,607.0,606.5,5079,2021-05-24 11:30:00+00:00
606.99,605.83,606.06,606.81,2076,2021-05-24 12:00:00+00:00
607.2,606.5,606.9,607.02,5921,2021-05-24 12:30:00+00:00
609.43,606.93,607.0,608.15,30319,2021-05-24 13:00:00+00:00
617.66,608.1,608.15,616.01,951848,2021-05-24 13:30:00+00:00
622.88,616.0,616.21,621.39,361244,2021-05-24 14:00:00+00:00
624.75,621.0,621.39,622.09,260867,2021-05-24 14:30:00+00:00
625.4,621.91,622.13,625.12,166309,2021-05-24 15:00:00+00:00
626.48,623.85,625.14,624.78,138990,2021-05-24 15:30:00+00:00
626.73,624.61,625.0,625.6,90027,2021-05-24 16:00:00+00:00
626.6,624.91,625.73,625.48,98735,2021-05-24 16:30:00+00:00
627.84,625.55,625.62,627.82,104606,2021-05-24 17:00:00+00:00
629.79,627.5,627.76,628.98,157339,2021-05-24 17:30:00+00:00
629.14,627.32,629.03,628.27,126804,2021-05-24 18:00:00+00:00
629.76,627.67,628.27,627.91,71881,2021-05-24 18:30:00+00:00
628.49,626.24,627.77,626.48,133427,2021-05-24 19:00:00+00:00
627.49,623.85,626.55,624.48,360119,2021-05-24 19:30:00+00:00
626.16,624.05,624.48,626.0,366979,2021-05-24 20:00:00+00:00
626.75,626.11,626.34,626.75,1075,2021-05-24 20:30:00+00:00
626.88,626.53,626.75,626.78,808,2021-05-24 21:00:00+00:00
626.9,626.53,626.6,626.74,255,2021-05-24 21:30:00+00:00
626.77,626.66,626.7,626.77,184,2021-05-24 22:00:00+00:00
628.2,626.76,626.76,628.2,462,2021-05-24 22:30:00+00:00
632.87,622.01,622.01,631.97,273,2021-05-25 04:00:00+00:00
632.0,628.41,631.96,631.98,169,2021-05-25 04:30:00+00:00
632.0,630.71,632.0,631.99,93,2021-05-25 05:00:00+00:00
632.0,629.01,631.99,629.37,306,2021-05-25 05:30:00+00:00
634.97,629.95,629.95,633.33,365,2021-05-25 06:00:00+00:00
634.42,633.0,633.3,634.42,315,2021-05-25 06:30:00+00:00
635.94,632.46,634.4,632.99,1884,2021-05-25 07:00:00+00:00
633.4,632.01,632.96,632.39,267,2021-05-25 07:30:00+00:00
632.38,630.5,632.38,630.98,520,2021-05-25 08:00:00+00:00
632.69,630.8,630.89,632.26,181,2021-05-25 08:30:00+00:00
633.99,632.2,632.2,633.99,218,2021-05-25 09:00:00+00:00
635.21,633.61,633.97,634.41,521,2021-05-25 09:30:00+00:00
634.65,629.3,634.4,630.61,1014,2021-05-25 10:00:00+00:00
630.69,627.45,630.61,628.74,720,2021-05-25 10:30:00+00:00
633.46,629.0,629.0,631.67,609,2021-05-25 11:00:00+00:00
632.5,630.6,631.69,632.07,3463,2021-05-25 11:30:00+00:00
632.36,631.3,632.01,631.75,3364,2021-05-25 12:00:00+00:00
632.7,630.5,631.82,630.56,6935,2021-05-25 12:30:00+00:00
632.0,629.5,630.7,630.65,12286,2021-05-25 13:00:00+00:00
632.66,619.39,630.19,620.89,699670,2021-05-25 13:30:00+00:00
625.72,619.53,620.83,624.13,157806,2021-05-25 14:00:00+00:00
628.0,620.9,624.23,627.5,125315,2021-05-25 14:30:00+00:00
627.64,619.84,627.46,620.52,141796,2021-05-25 15:00:00+00:00
624.42,619.28,620.43,624.38,102725,2021-05-25 15:30:00+00:00
624.61,621.35,624.42,622.04,55392,2021-05-25 16:00:00+00:00
623.71,621.8,622.09,622.74,57587,2021-05-25 16:30:00+00:00
625.98,620.72,622.79,625.07,75736,2021-05-25 17:00:00+00:00
625.68,623.77,625.02,624.66,43001,2021-05-25 17:30:00+00:00
624.87,622.8,624.66,624.15,41922,2021-05-25 18:00:00+00:00
626.0,623.7,624.15,625.31,64067,2021-05-25 18:30:00+00:00
625.76,621.9,625.33,624.52,100967,2021-05-25 19:00:00+00:00
626.0,623.28,624.54,625.91,242362,2021-05-25 19:30:00+00:00
625.99,625.5,625.91,625.7,521255,2021-05-25 20:00:00+00:00
626.0,624.9,625.54,625.72,2853,2021-05-25 20:30:00+00:00
626.4,625.51,625.51,625.76,1172,2021-05-25 21:00:00+00:00
626.77,625.6,625.84,626.77,8917,2021-05-25 21:30:00+00:00
629.08,626.5,626.77,629.08,5564,2021-05-25 22:00:00+00:00
629.58,628.46,628.55,629.11,1190,2021-05-25 22:30:00+00:00
632.0,624.07,624.07,628.97,154,2021-05-26 04:00:00+00:00
629.2,627.5,628.0,628.7,36,2021-05-26 04:30:00+00:00
630.0,627.52,627.52,628.37,51,2021-05-26 05:00:00+00:00
631.42,628.37,628.6,631.42,177,2021-05-26 05:30:00+00:00
631.42,628.9,630.36,629.85,175,2021-05-26 06:00:00+00:00
631.85,630.2,630.7,631.5,192,2021-05-26 06:30:00+00:00
631.8,628.9,631.45,630.33,529,2021-05-26 07:00:00+00:00
631.0,629.68,630.33,630.1,250,2021-05-26 07:30:00+00:00
631.0,629.3,629.91,629.79,287,2021-05-26 08:00:00+00:00
630.08,628.4,630.0,628.73,219,2021-05-26 08:30:00+00:00
629.26,627.41,628.4,628.4,287,2021-05-26 09:00:00+00:00
629.33,628.41,628.41,629.24,80,2021-05-26 09:30:00+00:00
629.18,628.27,628.71,628.51,110,2021-05-26 10:00:00+00:00
629.0,628.55,628.55,628.85,93,2021-05-26 10:30:00+00:00
631.35,628.86,628.98,630.16,409,2021-05-26 11:00:00+00:00
